title,top_1_name,top_2_name,top_3_name,top_4_name,top_5_name,top_1_score,top_2_score,top_3_score,top_4_score,top_5_score
Bee Movie,Honey,The Lizzie McGuire Movie,Dinner for Schmucks,Peggy Sue Got Married,Bad Words,0.1975437157462304,0.1166695763806281,0.10259643986202402,0.08364925993304749,0.08147212669600716
Kung Fu Panda 2,Kung Fu Panda,Legend of a Rabbit,Kung Fu Panda 3,Dragon Nest: Warriors' Dawn,How to Train Your Dragon 2,0.46150199859140256,0.3802138255246117,0.22210291726620876,0.07956130756927286,0.07828247781042716
The Last Airbender,Inkheart,The Art of War,Standing Ovation,Scooby-Doo,Elysium,0.12778708697728886,0.11180530472134065,0.10488253035929422,0.0936810797507416,0.0818375300361891
Mission: Impossible III,Mission: Impossible II,Mission: Impossible,Mission: Impossible - Rogue Nation,Mission: Impossible - Ghost Protocol,Train,0.23187641380603213,0.18674174951305922,0.18635992765753728,0.17522759395326845,0.1281185742363758
White House Down,Free Style,Olympus Has Fallen,Dreamer: Inspired By a True Story,In Her Line of Fire,My Fellow Americans,0.2209981832609009,0.1623059550096618,0.1458922682952761,0.11240264254724097,0.11238072544977216
Mars Needs Moms,Spaced Invaders,Witless Protection,Pompeii,Stuart Little 2,Midnight Special,0.14883783394268027,0.1244830018574774,0.10904985041219695,0.09372464599661823,0.08718639341606897
Flushed Away,Ratatouille,Big Trouble,Ice Age: Continental Drift,The Tale of Despereaux,Killer Elite,0.08801249663519696,0.07571399925718289,0.06703735285979298,0.06614187667738836,0.05710805742496163
Pan,Hook,The Amazing Spider-Man 2,The Amazing Spider-Man,Pirates of the Caribbean: On Stranger Tides,Return to Never Land,0.27908332533517566,0.1777257199337401,0.17446523686173968,0.1605517517941133,0.13188204289739697
Mr. Peabody & Sherman,Ong Bak 2,Good Boy!,Big,Benji,Ice Princess,0.11943939572906381,0.10334657944115401,0.09561546680041896,0.09336943511399082,0.09303002677240407
Troy,H.,August,Kangaroo Jack,Stealing Harvard,Diary of a Mad Black Woman,0.11425042069591976,0.09091196673883897,0.07704999147159661,0.07503653954319632,0.073946822056425
Madagascar 3: Europe's Most Wanted,Madagascar: Escape 2 Africa,Madagascar,Stormbreaker,Happy Feet,Back to the Future,0.3400941830445668,0.1360478081467988,0.1305263607921252,0.10711014652980969,0.10641860314983174
Die Another Day,Never Say Never Again,Dr. No,Licence to Kill,Diamonds Are Forever,Octopussy,0.16506226017025935,0.13653473594061827,0.13208081811817407,0.12735303331452708,0.12092110732420884
Ghostbusters,Extreme Ops,Yoga Hosers,Going the Distance,Invasion U.S.A.,True Lies,0.12879803768397724,0.0884335727151225,0.07974705196090325,0.07907126206552259,0.06689052747380864
Armageddon,Harry Potter and the Goblet of Fire,True Lies,Harry Potter and the Prisoner of Azkaban,Meteor,Harry Potter and the Order of the Phoenix,0.13621311648751533,0.1227520163941953,0.11181962125358957,0.10486484612113103,0.10191450197891966
Men in Black II,Men in Black,The Darkest Hour,The World's End,Prometheus,Kites,0.2753637841424019,0.09485013752950547,0.09312166654675749,0.09064823156120314,0.0891566830262835
Beowulf,Shrek,The Peanuts Movie,House of Flying Daggers,Avatar,Three Kingdoms: Resurrection of the Dragon,0.08410157797092167,0.08274760847674295,0.07224221945076667,0.06546601297312828,0.06366750001091175
Kung Fu Panda 3,Kung Fu Panda 2,My Big Fat Greek Wedding 2,Kickboxer: Vengeance,Harry Potter and the Chamber of Secrets,Pocahontas,0.22210291726620876,0.173396516450391,0.13892002766193026,0.10002337164212659,0.09580782011306382
Mission: Impossible - Ghost Protocol,Mission: Impossible - Rogue Nation,Mission: Impossible III,Act of Valor,Mission: Impossible II,True Lies,0.2012286484559744,0.17522759395326845,0.14784528821540324,0.14589331013731208,0.12654960120486064
Rise of the Guardians,Highlander: Endgame,Epic,"Monsters, Inc.",Prince of Persia: The Sands of Time,X-Men: Days of Future Past,0.13354534744431887,0.12546268857194656,0.11545994721786457,0.10747829381832921,0.10188528910941225
Fun with Dick and Jane,Dear Wendy,27 Dresses,Someone Like You...,It's Complicated,Dirty Grandpa,0.13740556381148603,0.1344058394505679,0.11861138659282937,0.10681653035497048,0.09840384943939726
The Last Samurai,Ghost Dog: The Way of the Samurai,Seven Samurai,Teenage Mutant Ninja Turtles III,The Big Parade,Appaloosa,0.18842769257419129,0.1478997663675771,0.1077512484702264,0.1001530529956786,0.08658112318883965
Exodus: Gods and Kings,The Prince of Egypt,Richard III,Solomon and Sheba,Æon Flux,RED 2,0.1398353135988501,0.09242885362098514,0.0843018054667588,0.08310409481968818,0.08050646944215796
Star Trek,Star Trek IV: The Voyage Home,Star Trek V: The Final Frontier,Star Trek III: The Search for Spock,Lucy,Green Lantern,0.12679986112160213,0.12072033882222886,0.11065427788361573,0.09018934135929774,0.07871447653549601
Spider-Man,Spider-Man 3,The Amazing Spider-Man 2,The Amazing Spider-Man,Spider-Man 2,Gremlins 2: The New Batch,0.28267438218417273,0.24284788982355934,0.22304331002342448,0.20911701247958575,0.16481560725001587
How to Train Your Dragon 2,Dragon Nest: Warriors' Dawn,How to Train Your Dragon,Eragon,Reign of Fire,George and the Dragon,0.2063312826987001,0.18670283915663397,0.16538769508949358,0.1578046985803395,0.1559718090137985
Gods of Egypt,Percy Jackson: Sea of Monsters,The Secret of Kells,Clash of the Titans,The Scorpion King,Evan Almighty,0.28817878276521114,0.1846528801595753,0.10848375198815914,0.0850107749417247,0.08275730884527582
Stealth,Flyboys,Red Tails,Eraser,Independence Day: Resurgence,X-Men Origins: Wolverine,0.17821425925300494,0.14396015914968896,0.14016830096769248,0.13265109203661454,0.12705627558981888
Watchmen,Edge of Darkness,The One,"I, Robot",Secret in Their Eyes,Kiss Kiss Bang Bang,0.11901605677610902,0.11155120550955916,0.09125882191129131,0.08255732694114533,0.07949803211939477
Lethal Weapon 4,Lethal Weapon 3,Training Day,Scary Movie 3,The Son of No One,The Transporter Refueled,0.22264735931291474,0.07757485400878668,0.0771207443100384,0.07180906835697992,0.06848861577940624
Hulk,The Incredible Hulk,Shin Godzilla,Wild,The Hateful Eight,Noah,0.11199835646343978,0.10298676283817086,0.09157012265275928,0.08751821233873931,0.07329546780114703
G.I. Joe: Retaliation,Ballistic: Ecks vs. Sever,Survivor,G.I. Joe: The Rise of Cobra,Bangkok Dangerous,The Covenant,0.16821128917156095,0.1518334721014465,0.12289458313542798,0.10010546684603899,0.09368519006716
Sahara,Fool's Gold,Angel Eyes,Zero Dark Thirty,"O Brother, Where Art Thou?",London,0.139947080983662,0.10498456270738134,0.10170046423921947,0.09783123204474342,0.09549865031732166
Final Fantasy: The Spirits Within,The Incredible Hulk,Ghosts of Mars,Insidious,Prometheus,Warlock: The Armageddon,0.10908821069686532,0.1086856553125893,0.10447187620675434,0.09415323495565522,0.08835318188504274
Captain America: The First Avenger,Captain America: The Winter Soldier,Indiana Jones and the Kingdom of the Crystal Skull,The Art of War,Hellboy,The Medallion,0.21130909442220486,0.12984714053946372,0.1121869010902808,0.09882233394509887,0.09824825404176821
The World Is Not Enough,On Deadly Ground,Diamonds Are Forever,Black November,Never Say Never Again,The Abyss,0.2077764355149645,0.17549030082631625,0.16808191722554186,0.16625359274149779,0.14936646053764002
Master and Commander: The Far Side of the World,Serenity,For Your Eyes Only,Meet Dave,The Black Hole,King Kong,0.13847985451060804,0.1185686144827407,0.11581234533261697,0.11013265854525758,0.1014255708265695
The Twilight Saga: Breaking Dawn - Part 2,The Place Beyond the Pines,Blade II,Dutch Kills,Underworld: Awakening,Dracula Untold,0.11328938487763224,0.0990895749586758,0.09884948616246207,0.08694083929089857,0.08640972273614403
Happy Feet Two,Happy Feet,Surf's Up,Baby Geniuses,Ed and His Dead Mother,The Cookout,0.2422710737406451,0.08992413823687918,0.07946893187012145,0.07413116995824783,0.07006722038127468
The Incredible Hulk,The Devil's Tomb,Navy Seals vs. Zombies,Pocahontas,Batman Forever,Hulk,0.14816118760959285,0.11488222816008954,0.11466946565542809,0.1129275828730114,0.11199835646343978
The BFG,Tom Jones,Jack the Giant Slayer,Howl's Moving Castle,Bridge to Terabithia,The Singles Ward,0.17315111381224568,0.1091181051555651,0.063126462227563,0.05561895159655215,0.052347044029677194
The Revenant,Mrs. Winterbourne,Basic Instinct 2,Blue Ruin,Unbreakable,Mystic River,0.17418328123560609,0.121476885088116,0.10224706580289976,0.10030107765955715,0.09444356950668464
Turbo,Anomalisa,Robots,The Nutcracker: The Untold Story,The Shaggy Dog,Bambi,0.11525281655800024,0.07900343696230844,0.06333014301945564,0.06310584987576974,0.06263773126806428
Rango,Blazing Saddles,A Million Ways to Die in the West,The Trouble with Harry,The Legend of God's Gun,The Claim,0.1576604459214866,0.12138944434171882,0.11042644120711403,0.10286523069681189,0.09204293593648227
Penguins of Madagascar,Undercover Brother,Underclassman,Starship Troopers,Mission: Impossible - Rogue Nation,Osmosis Jones,0.14609309651807192,0.12994684777553137,0.12364774159261208,0.11917727288543367,0.10724651723524675
The Bourne Ultimatum,The Bourne Supremacy,The Bourne Identity,The Bourne Legacy,Jason Bourne,[REC],0.19822737331947282,0.17138111363168587,0.14381941151635969,0.13038830085077194,0.1038852707537275
Kung Fu Panda,Kung Fu Panda 2,Legend of a Rabbit,Kung Fu Hustle,Bulletproof Monk,Kung Pow: Enter the Fist,0.46150199859140256,0.23696313654593124,0.17820917121502525,0.17379268060667546,0.16158750407268596
Ant-Man,Triple 9,Armored,Mortal Kombat,This Thing of Ours,The Score,0.11243906547447613,0.10581441815395994,0.07964578851573226,0.07528794215532189,0.07070011011912566
The Hunger Games: Catching Fire,The Hunger Games: Mockingjay - Part 2,The Hunger Games,The Hunger Games: Mockingjay - Part 1,The Lion of Judah,White House Down,0.33897726030964825,0.3067269495607808,0.28204914282595994,0.07669501922011047,0.07603585424713999
Home,Perrier’s Bounty,Planet 51,Good Boy!,The Bucket List,Why I Did (Not) Eat My Father,0.12222737353266348,0.09024845084852494,0.08577803997311499,0.07236760106710856,0.0715059212546623
War of the Worlds,Domestic Disturbance,Take Shelter,The Lost Medallion: The Adventures of Billy Stone,House at the End of the Street,"Run, Hide, Die",0.19565801710916828,0.1495302161213189,0.13752901879548304,0.12118253343351343,0.11032102609168479
Bad Boys II,Bad Boys,Hurricane Streets,White Chicks,Scarface,Transporter 2,0.19748910554781438,0.17892942053497354,0.14672192257512687,0.12987785819425826,0.10576228190114129
Puss in Boots,The True Story of Puss 'n Boots,Shrek 2,Top Cat Begins,Street Fighter: The Legend of Chun-Li,Shrek Forever After,0.38063807113522025,0.125843749435772,0.11391186488860287,0.10017909430063208,0.09861413746443172
Salt,In the Valley of Elah,Jason Bourne,Jack Ryan: Shadow Recruit,The November Man,Safe House,0.12040683355564669,0.11311680568349422,0.09821593061519635,0.09525085639828963,0.08678940094539589
Noah,Take Shelter,Frailty,The Others,Futuro Beach,Black November,0.3240170368834896,0.14260473695084952,0.11757533286303405,0.11399857091537019,0.10651052636387667
The Adventures of Tintin,Ghost Ship,Master and Commander: The Far Side of the World,Ice Age: Continental Drift,Fantastic 4: Rise of the Silver Surfer,Serenity,0.07867985836057649,0.06504795512886069,0.06400167852533559,0.06255075142127915,0.06174704420341154
Harry Potter and the Prisoner of Azkaban,Harry Potter and the Chamber of Secrets,Harry Potter and the Goblet of Fire,Harry Potter and the Order of the Phoenix,Dude Where's My Dog?,Harry Potter and the Philosopher's Stone,0.34309296141053003,0.34227630713529217,0.22160942678504048,0.1834438872675972,0.17753249872544571
Australia,Unbroken,Memoirs of a Geisha,Letters from Iwo Jima,Windtalkers,Saints and Soldiers,0.13826161028933465,0.11736640050386637,0.10328191138959802,0.09282172639572071,0.08308598793199032
After Earth,Guardians of the Galaxy,The Man from Snowy River,San Andreas,The Beastmaster,American Sniper,0.08759231358441827,0.08392214300132718,0.077203552164853,0.07279331826696,0.07114390599054127
Dinosaur,The Boxtrolls,Duma,Hotel for Dogs,Dwegons,Bogus,0.13795877598735612,0.09706306484738951,0.08045699686626276,0.07213321767356731,0.06824616872672119
Night at the Museum: Secret of the Tomb,Into the Woods,Night at the Museum: Battle of the Smithsonian,Night at the Museum,Flirting with Disaster,The Phantom,0.14355626344647862,0.12533788971836152,0.11887594194207615,0.10889371983325818,0.09596988522291178
Megamind,Astro Boy,Subway,My Super Ex-Girlfriend,Hancock,Bananas,0.16025664220850516,0.13914039582209137,0.10266080850677577,0.09839804455465599,0.09412294169630715
Harry Potter and the Philosopher's Stone,Harry Potter and the Goblet of Fire,Dude Where's My Dog?,Harry Potter and the Prisoner of Azkaban,Harry Potter and the Chamber of Secrets,Harry Potter and the Order of the Phoenix,0.19305111874866276,0.17763777991796342,0.17753249872544571,0.15784716429004075,0.15138333903664983
R.I.P.D.,I Am Wrath,Max Payne,Resident Evil: Afterlife,The Amazing Spider-Man 2,Our Family Wedding,0.17047079873369553,0.12736559318240168,0.12335852535909796,0.12323692667680375,0.11572376637871983
Pirates of the Caribbean: The Curse of the Black Pearl,Pirates of the Caribbean: On Stranger Tides,Pirates of the Caribbean: Dead Man's Chest,The Pirates! In an Adventure with Scientists!,Bandits,Highway,0.18464708697416415,0.15136453019890175,0.13400484783825228,0.10791840012815868,0.08485973896257937
The Hunger Games: Mockingjay - Part 1,The Hunger Games: Catching Fire,The Hunger Games: Mockingjay - Part 2,The Amityville Horror,Man of Steel,The Hunger Games,0.28204914282595994,0.17225593380521034,0.11196756055754566,0.11082134206327755,0.09961230376904927
The Da Vinci Code,Angels & Demons,Snow White: A Deadly Summer,Amnesiac,The Relic,The Prestige,0.15120182341538185,0.11555784805770974,0.09268390281455681,0.09198414324329655,0.08569092341072848
Rio 2,Rio,The Green Inferno,The Barbarians,Money Train,Moms' Night Out,0.36285914851327455,0.08265007122704202,0.08177198404895791,0.06988148010607806,0.0665883373121296
X2,Sands of Iwo Jima,X-Men: First Class,X-Men: The Last Stand,X-Men,X-Men Origins: Wolverine,0.21122356934175046,0.19355708424071555,0.16845889796375824,0.1253362686327535,0.11461852373740533
Fast Five,The Fast and the Furious,Furious 7,Captive,Dom Hemingway,2 Fast 2 Furious,0.3440421751209454,0.1538859348012354,0.12687212485552216,0.10805225921871132,0.10339820686761497
Sherlock Holmes: A Game of Shadows,Sherlock Holmes,Young Sherlock Holmes,Rush Hour 3,The Dark Knight,Deep Blue Sea,0.14451761567172275,0.1281397526664517,0.09288035188305749,0.08937959971598308,0.08857323374326259
Clash of the Titans,Wrath of the Titans,The Messenger: The Story of Joan of Arc,Gods of Egypt,Mortal Kombat: Annihilation,Hercules,0.19599264583921805,0.12794579763656339,0.10848375198815914,0.10254863085635667,0.09665533884722662
Total Recall,Spy Kids 3-D: Game Over,Spy Hard,Switchback,eXistenZ,Ghosts of Mars,0.11037167759065866,0.10278719174551598,0.10224803692645282,0.09901840886036471,0.09119980065924298
The 13th Warrior,The Secret of Kells,Lawrence of Arabia,Edge of Tomorrow,Red Tails,Zombie Hunter,0.08634475672141799,0.0848670927366371,0.068805925200905,0.06162952942027187,0.05825329962742383
The Bourne Legacy,The Bourne Identity,The Bourne Supremacy,Jason Bourne,The November Man,The Bourne Ultimatum,0.22296373271374645,0.20568877870570992,0.1741848456639438,0.16166696608869058,0.14381941151635969
Batman & Robin,Batman,Batman Forever,Batman Returns,The Day After Tomorrow,The Dark Knight Rises,0.17871520046098588,0.1643820249190613,0.13843628352436954,0.1371907537963517,0.13038527146618276
How the Grinch Stole Christmas,A Charlie Brown Christmas,Krampus,Love Actually,Stardust,This Christmas,0.09730557342347898,0.09049504738986253,0.08000270184906808,0.07459882688073789,0.06901515707442814
The Day After Tomorrow,Ice Age: The Meltdown,Batman & Robin,The 5th Wave,Into the Storm,We Own the Night,0.15295222617980547,0.1371907537963517,0.10897069725117572,0.10109774798878787,0.09124575368629965
Mission: Impossible II,Mission: Impossible III,Mission: Impossible,Mission: Impossible - Rogue Nation,Mission: Impossible - Ghost Protocol,Hackers,0.23187641380603213,0.1702033288839337,0.1658064039832854,0.14589331013731208,0.11503369312884577
The Perfect Storm,Jindabyne,Ondine,Frances Ha,The Weather Man,Abandoned,0.13858482185839116,0.1299405046451635,0.11452104908023276,0.10696898063271103,0.09948887253861839
